9;"hiv infect;sexual behavior;young adult;aid;prevent;adolesc;hiv;incid;risk factor;epidemiolog;hiv incid;adult;syphili;sexual transmit infect;sexual transmit diseas;gonorrhea;north america;retrospect studi;femal;chlamydia;popul surveil;sexual partner;women;male;syphili;human;middl age;gonorrhoea;age distribut;chlamydia infect;florida"
13;"wrist joint;equip design;push;young adult;ergonom;hand strength;weight bear;stabil;adult;grip;pull;femal;handl;male;man machin system;equip failur analysi;isometr contract;human;biomechan phenomena;muscl strength"
18;"survey questionnair;stress psycholog;child preschool;social class;social support;young adult;unit state;african american women;adolesc;depress symptom;adult;urban popul;femal;discrimin;black african american;michigan;prejudic;human;depress"
19;"risk tak;alcohol drink;male;tanzania;adolesc;survey questionnair;human;middl age;age;femal;social stigma;model statist;adult;young adult"
45;"random control trial topic;oxytocin advers effect;cardiotocographi;young adult;chorioamnion;pregnanc;fetal distress;cesarean section;labor induc;adult;oxytocin administr dosag;administr intraven;oxytocics administr dosag;oxytocin;femal;chorioamnionitis etiolog;oxytoc;labor stage;human;withhold treatment;labor stage third physiolog;oxytocics advers effect;intent treat analysi;cesarean section statist numer data;fetal distress prevent control"
48;"amino acid sequenc;cell line;membran glycoprotein;molecular sequenc data;genet vector;golgi apparatu;microsom;murin hepat viru;protein biosynthesi;mutat;recombin fusion protein;protein process post transl;viral envelop protein;intracellular membran;anim;transcript genet"
50;"laryngectomi;disease fre surviv;esophag stenosi;surviv rate;neoplasm stage;incid;prognosi;follow up studi;head neck neoplasm;head neck cancer;total laryngectomi;retrospect studi;femal;radiat therapi;south carolina;deglutit;time factor;male;esophag dysfunct;human;middl age;sever ill index;age"
53;"bayesian infer;object prior;particl physic;correl sourc background;count experi"
56;"nf e rel factor;retina;model biolog;human;macular degener;oxid stress;protein process post transl;ubiquitin;anim"
58;"real tim pcr;cell line;ltr circl;viru replic;human;revers transcript;hiv;ltr circl;rna viral;alu ltr real tim pcr;polymeras chain reaction"
66;"central nervou stimul;brain;neuron;methamphetamin;human;nerv degener;oxid stress;anim"
70;"protozoan protein;trypanosoma;glucos transport;inhibitor glucos transport;drug develop;model biolog;leishmania;nutrient uptak;parasit protozoa;plasmodium;glucos transport protein facilit;anim"
80;"phagocytosi;gene express;neutrophil;phagocyt;anim;system biolog;chemotaxi;myelopoiesi;system biolog;macrophag;neutrophil;phagocyt;neutrophil activ;apoptosi;granulocyt;cell differenti;human;transcript factor;monocyt;granulopoiesi"
81;"antiretrovir therapi highli activ;male;health care;hiv seroposit;focu group;haart;psycholog;hiv;human;interperson relat;femal;sexual behavior;hiv proteas inhibitor;psychosoci;adult;homosexu male;attitud death"
87;"recreat;alcohol drink;male;risk tak;risk;alcohol intox;adolesc;sex characterist;alcohol;human;femal;new york citi;unsaf sex;young adult;adult;young adult;sexual behavior;preval"
95;"emot;survey questionnair;hispan latino;heart diseas;defibril implant;new york;adult;cardiac genet;attitud;self report theme;mutat;femal;genet test;qualiti life;black african american;fear;pilot project;male;activ daili live;health;human;middl age;dominican;guilt;dominican republ;qualiti life"
100;"pregnanc;birth outcom;prejudic;african american;pregnanc;human;femal;obstetr labor complic;pregnanc complic;stress psycholog;black african american;racism;stress"
101;"tissu array analysi;regress analysi;neoplasm protein;microtubule associ protein;cell line tumor;breast neoplasm;age;prognosi;inhibitor apoptosi protein;survivin;adult;cytoplasm;femal;biomark tumor;human;middl age;age;birc protein human;cell nucleu"
103;"health servic need demand;holist health;model nurs;organiz cultur;organiz innov;philosophi nurs;patient cent care;popul growth;nurs s role;interperson relat;nurs evalu research;decis make organiz;interior design furnish;long term care;geriatr nurs;mississippi;human;nurs home;age;psychiatr nurs;nurs assist;qualiti life"
105;"erbb protein human;algorithm;reproduc result;biomark;breast neoplasm;receptor erbb;observ variat;imag interpret computer assist;breast cancer;roc curv;digit microscopi;her neu;femal;diagnosi computer assist;biomark tumor;autom;computer aid immunohistochemistri;microscopi;linear model;human;patholog;cell nucleu;immunohistochemistri"
