21;"Fractures Bone;Clavicle;Humans;Pseudarthrosis;Adolescent;Fracture Fixation Internal;Child;Female;Fractures Ununited"
47;"Pneumonia Viral;Adult;Male;COVID19;Disease Outbreaks;Humans;Coronavirus Infections;Singapore;Population Surveillance;Female;Middle Aged"
34;"AntiInflammatory Agents;Male;Methotrexate;Kidney;Kidney Diseases;Disease Models Animal;Inflammation Mediators;Rats SpragueDawley;Antioxidants;Capsaicin;Animals;Oxidative Stress"
48;"Gene Expression Regulation Plant;Plant Tumors;Cell Shape;maize Zea mays;Endoreduplication;Zea mays;Ustilago maydis;DNA;Cell Wall;Fungal Proteins;metabolic reprogramming;Chloroplasts;Cell Differentiation;Cell Division;Ustilago;tumour formation;Cell Proliferation;laser capture microdissection;Plant Leaves;effectors;cell differentiation;cell type specificity"
24;"predictive factor;nipple tumor distance;nippletumor distance;breast cancer;RC254282;sentinel lymph node metastasis;impaired glucose tolerance;Neoplasms Tumors Oncology Including cancer and carcinogens"
78;"grqc;quantph;Fluctuation relations;Quantum machines;Quantum thermodynamics;Gravitational waves;Quantum fields"
38;"Immunization Schedule;Advisory Committees;Child;Infant;PreExposure Prophylaxis;Vaccines Inactivated;Adult;Immunoglobulins;Hepatitis A Vaccines;Adolescent;PostExposure Prophylaxis;Young Adult;Immunization;Centers for Disease Control and Prevention US;Humans;Child Preschool;Hepatitis A;United States;Travel"
26;"Adult;Child Abuse;Male;Maternal Inheritance;bioenergetics;intracellular density;Mothers;Pregnancy;Humans;immune cells;Young Adult;Mitochondria;childhood maltreatment;Energy Metabolism;mitochondria;Female;Infant;Leukocytes Mononuclear"
35;"Atorvastatin calcium;Liposomes;Targeted codelivery;Animals;Curcumin;combined therapy;Atherosclerosis;Cell Survival;Drug Synergism;SELE protein human;Static Electricity;atorvastatin calcium;Intercellular Adhesion Molecule1;Endothelial Cells;Interleukin6;Ligands;Antiatherosclerosis;ESelectin;Chemokine CCL2;R5920;Combined therapy;Inflammation;Cell Death;Mice Knockout;curcumin;Medicine General;antiatherosclerosis;Humans;Particle Size;Lipids;targeted codelivery;Atorvastatin;Apolipoproteins E"
19;"Socioeconomic Factors;Male;Europe;Minority Health;Health Status Disparities;Humans;health inequalities;welfare state;Female;immigration;Social Welfare"
53;"Pollen;Pigmentation;Phylogeny;Linear Models;subalpine community;Species Specificity;Principal Component Analysis;flower color;spectral reflectance;conflicting selection;pollen color;Flowers;Color;pollen theft;color difference"
33;"carbon footprint;reprocessing;Disposable Equipment;Humans;Surgical Instruments;speculum;Sterilization;life cycle assessment;disposable;reusable;sterilization;Carbon Footprint"
16;"Soil buffering capacity;Life Sciences;Ecology;Si bioavailability;pH;Biochar;Biomedical and Life Sciences;Soil Science  Conservation;Phytolith;Plant Sciences;Plant Physiology"
13;"Biological Evolution;Fossils;Adaptation Biological;Behavior Animal;Locomotion;Animals;Skeleton;Mammals"
