57728;673986;"develop;phenobarbit;pregnanc;prenat exposur delay effect;epilepsi;cognit;pregnanc;infant;epilepsi;human;femal;anticonvuls;antiepilept drug;child;valproic acid"
57735;989735;"covid;medicin;scienc;mental disord;human;qualiti life;pandem"
57742;262033;"interleukin;il b protein human;il protein human;middl age;human;femal;interleukin beta;parkinson diseas;male;polymorph genet"
57749;986087;"mice;chimer antigen receptort;immunotherapi;cluster regularli interspac palindrom repeat;neoplasm;cancer immunotherapi;crisprca system;human;genom edit;anim;gene edit;immun checkpoint"
57757;525543;"flavopereirin;antineoplast agent;cell prolifer;mouth neoplasm;jakstat signal pathway;drug screen assay antitumor;lasp protein human;lasp;jak protein human;human;stat transcript factor;therapeut pharmacolog;signal transduct;molecular structur;adaptor protein signal transduc;rm;janu kinas;carbolin;cytoskelet protein;jakstat signal pathway;oral cancer;cell cultur;tumorigen;lasp;lim domain protein"
57763;626076;"lowlevel food product;anatolia;goat;spread farm;archaeolog;neolith;middl east;agricultur;human;sheep;earli herd;anim;farmer"
57770;820101;"multispeci experi;uva uvb exclosur;new zealand;europ;phenotyp plastic;germani;environment filter;human;recent evolutionari chang;ultraviolet ray;plant invas;reciproc common garden;nativ exot popul;ecosystem"
57798;644708;"pneumonia viral;svm;diseas outbreak;covid;sever ill index;biomark;pandem;betacoronaviru;male;age;glutathion;cd complex;coronaviru infect;diabet mellitu;middl age;sarscov;predict;human;prognosi;femal;thyroxin;coronari diseas;age factor;roc curv;adult;criticalsever symptom;cohort studi;area curv;predict;support vector machin;diabet complic;hypertens;surviv analysi"
57808;676527;"rat spraguedawley;diabet mellitu experiment;intravitr inject;medicin;rat;sod protein human;scienc;anim;diabet retinopathi;bodi weight;superoxid dismutas;male;blood glucos"
57829;437574;"conserv natur resourc;rewild;seychel;island;ecosystem function;anim;climat chang;climat chang;function analogu;biodivers;ecosystem restor;turtl;ecosystem"
57836;84737;"dnmt a;tumor cell cultur;competit endogen rna;breast cancer;dnmt a protein mous;gene express regul neoplast;mice inbr balb c;femal;rna circular;upregul;mice;microrna;breast neoplasm;circiqch;mirn microrna mous;diseas progress;circular rna;anim;dna modif methylas"
57843;988071;"person;medicin;scienc;human;diet vegan;vegan;vegetarian;diet vegetarian"
57867;895232;"ecosystem;earth environment scienc;wildfir;earth scienc;chemic fraction;microbi biomass;environment chemistri;biogeosci;life scienc gener"
57880;452540;"ant;medicin;scienc;soil;altitud;coleoptera;switzerland;anim;spider;biodivers;arthropod;ecosystem"
57888;481043;"bedsid index sever ap score;medicin gener;predict;mir;bedsid index sever ap score;mir;sever acut pancreat;r"
57905;73491;"action potenti;valu;behavior anim;reward;hippocampu;place cell;hippocampu;sequenc memori task;anim;place cell;male;maze learn;rat"
57939;172379;"young adult;diseas outbreak;adolesc;covid;physic distanc;male;age;middl age;human;femal;covid vaccin;camp;adult;child preschool;contact trace;child;congress topic;illinoi;covid test;mask"
57961;902055;"cognit load theori;learn instruct;attent;gestur;human movement;work memori model;educ;child school psycholog;educ psycholog;learn"
57978;458689;"ascaridoidea;parasitehost associ;sealevel chang;biolog evolut;gene mitochondri;phylogeni;anim;host switch;molecular date;evolut molecular;phylogeni;terrestri origin"
57984;752368;"intracrani respons rate;brain metastas;nsclc;clinic trial;nivolumab plu ipilimumab"
57998;665265;"sens perform;medic robot;nonoptim sensit;variableimped methodolog;hard;surgeri;narrow sens rang;robot surgic procedur;onlin perform;mechan imped;dynam tactil sensor;electr imped;tactil sensor;reson frequenc;perform tune;piezoelectr patch;imped;robotassist minim invas surgeri;vibrat;basic work principl;tactil sensor;variableimped tactil sensor;sensit;palpat;cantilev;electr imped;variableimped method;doublecantilev structur;tissu hard palpat"
58022;209946;"anim husbandri;diet;larva;laboratori anim scienc;mosquito;temperatur;anim;anim feed;colon;culicida"
58027;183354;"ergonom;wearabl sensor;acceleromet;inerti sensor;wearabl sensor;inerti sensor;ergonom;acceleromet;exposur assess;exposur assess"
58041;125276;"mother;sociolog gener;earn;male;demographi;famili;fatherhood;medicinepubl health gener;human;popul econom;femal;adult;social scienc;geographi gener;longitudin studi;father;salari fring benefit;socioeconom factor;motherhood;wage"
58060;957213;"method appli lay;hydrotechn facil;concret restor;concret structur;choic method"
58117;898693;"imag;surfac morpholog;train;surfac reconstruct;strain;label;prefront cortex label;standard;data augment;spheric unet"
58147;627252;"antineoplast combin chemotherapi protocol;squamou cell carcinoma head neck;cisplatin;metformin;r;male;nanodeliveri;phytochlorin;drug deliveri system;head neck neoplasm;medicin gener;mice inbr balb c;head neck squamou cell carcinoma;human;cell line tumor;xenograft model antitumor assay;tumor hypoxia;metformin;chlorophyllid;combin modal therapi;cisplatin;porphyrin;polyethylen glycol;phototherapi;anim;chlorin e;multifunct nanoparticl;photochemotherapi"
58166;256446;"denmark;heart failur;sodiumglucos transport inhibitor;followup studi;middl age;stroke;human;diabet mellitu type;femal;norway;registri;myocardi infarct;sweden;male;dipeptidylpeptidas iv inhibitor;age"
58172;385447;"physic function perform;noncommunic diseas;arthriti;postur balanc;refer valu;male;age;physic function;arthriti;independ live;human;femal;noncommunic diseas;norway;geriatr assess;refer valu;geriatr assess;crosssect studi;time"
58179;892112;"sympathet nervou;nerv tissu protein;neuroglia;biolog gener;parasympathet nervou;glial fibrillari acid protein;astrocyt;human;neuron;heart rate;signal transduct;zebrafish;mice;qh;anim;speci specif;heart ventricl;neural crest;myocyt cardiac;heart"
58193;502764;"hydrocarbon bromin;ultrasonographi;perfluorooctylbromid nanoparticl;r;drug carrier;drug deliveri system;medicin gener;perflubron;human;contrast media;atherosclerosi;drug deliveri;fluorocarbon;therapi coupl diagnosi;neoplasm;anim;nanoparticl;ultrasound enhanc;perfluorooctylbromid nanoparticl"
