1;730835;"employ;longitudin;medicin;anxieti;mental;human;public;health;countri;mental;job;studi;employ;prospect;longitudin;systemat;depress;review;ra;precari;aspect;studi;insecur;health;temporari;occup;metaanalysi;develop"
2;639055;"trial;bodi;composit;self;physic;phone;crosssect;adult;mass;child;human;parent;composit;fit;male;cell;femal;selfefficaci;accelerometri;index;ministop;diet;preschool;fit;sweden;questionnair;bodi;parent;studi;efficaci;index;survey;cardiorespiratori;mass;exercis"
3;251657;"use;plan;sens;garden;relationship;objectbas;remot;ecolog;socioeconom;infrastructur;socialecolog;characterist;citi;classif;veget;airborn;urban;rico;green;citi;residenti;tropic;land;technolog;factor;resid;puerto;imageri"
4;714704;"behavior;self;age;adult;human;report;male;pandem;femal;covid;middl;factor;unit;infect;coronaviru;health;state;viral;adolesc;age;pneumonia;young"
6;934912;"cancer;glycolysi;nrf;metformin;hepg;liver"
8;650815;"human;therapeut;agent;rm;polyphenol;cardioton;cardioprotect;pharmacolog;polyphenol;trial;antioxid;cardiovascular;cardiovascular;clinic;diseas;diseas"
9;381473;"adhes;hexakisphosph;acceptor;migrat;kinas;dynein;brain;group;human;adhes;dendrit;cell;phosphotransferas;cell;ip k;focal;hek;neuron;microenviron;focal;movement;cellular;adhes;cell;cytoplasm;phosphat;inositol;fak;dynein"
13;498997;"behavior;biolog;locomot;anim;evolut;fossil;adapt;skeleton;mammal;anim"
14;803199;"cancer;neck;rc;head;carcinogen;melanoma;includ;mucos;multidisciplinari;neoplasm;oncolog;tumor"
16;433859;"buffer;biomed;capac;bioavail;biochar;si;ph;ecolog;scienc;life;physiolog;scienc;conserv;soil;phytolith;plant"
17;473305;"displac;behavior;use;anim;distribut;interfer;ecosystem;lizard;speci;repeat;toe;male;island;femal;charact;predict;interspecif;biolog;anoli;competit;carolinensi;competit;sagrei;invas;habitat;florida;evolut;anim"
19;186579;"health;europ;human;health;statu;minor;state;inequ;social;welfar;male;welfar;dispar;factor;femal;socioeconom;immigr"
21;191561;"child;human;intern;fractur;pseudarthrosi;adolesc;fixat;bone;clavicl;ununit;fractur;femal"
22;274014;"auxin;nitric;photosynthesi;chlorid;ecolog;scienc;acid;pressur;plant;signal;sodium;biomed;agricultur;nitroprussid;oxid;chlorophyl;indoleacet;physiolog;cell;growth;osmot;forestri;stress;transduct;lettuc;zeatin;regul;life;oxid;signal;ethylen;salin"
24;581491;"predict;lymph;rc;distanc;includ;glucos;carcinogen;node;nippl;neoplasm;metastasi;factor;nippletumor;tumor;sentinel;oncolog;tumor;cancer;breast;impair;toler"
25;416333;"cancer;foxp;progress;hsa ciingrc;nsclc;rc;nsclc;foxp;carcinogen;mir p;mir p;includ;neoplasm;oncolog;hsa circ;tumor"
26;694862;"infant;adult;child;human;mononuclear;male;cell;inherit;mitochondria;femal;abus;energi;metabol;leukocyt;pregnanc;mitochondria;childhood;densiti;bioenerget;matern;mother;intracellular;immun;young;maltreat"
31;183225;"plant;behaviour;nutrient;root;plantplant;root;helianthu;forag;nutrient;soil;plant;interact"
32;964580;"suppli;chain;regul;disclosur;busi;ethic;educ;manag;philosophi;qualiti;gener;social;respons;corpor;research;life"
33;891841;"steril;human;assess;reprocess;surgic;carbon;footprint;footprint;carbon;equip;cycl;steril;instrument;dispos;life;speculum;reusabl;dispos"
34;929746;"mediat;kidney;antiinflammatori;diseas;anim;agent;rat;antioxid;capsaicin;inflamm;oxid;methotrex;stress;male;model;spraguedawley;anim;diseas"
35;909284;"gener;target;atherosclerosi;ccl;electr;antiatherosclerosi;therapi;human;particl;surviv;curcumin;size;interleukin;endotheli;death;human;adhes;combin;drug;eselectin;sele;knockout;inflamm;medicin;protein;static;cell;chemokin;atorvastatin;curcumin;codeliveri;atorvastatin;antiatherosclerosi;lipid;liposom;ligand;intercellular;target;mice;synerg;molecule;cell;combin;apolipoprotein;calcium;anim"
38;909732;"vaccin;prophylaxi;infant;committe;prevent;adult;child;human;schedul;diseas;immunoglobulin;travel;immun;postexposur;advisori;preschool;center;preexposur;control;unit;inactiv;state;adolesc;young;hepat"
40;206729;"igm;antibodi;advers;inactiv;vaccin;igg;event;covid;sarscov"
44;610254;"diversif;lysimachiea;eastern;biogeographi;rich;rate;phylogeni;biodivers;phylogeni;phylogeographi;primulacea;speci;asia"
46;394255;"biomed;deposit;respir;rhizospher;ecolog;scienc;life;heterotroph;physiolog;scienc;conserv;compon;nitrogen;soil;plant"
47;896311;"human;middl;diseas;viral;surveil;popul;outbreak;age;male;singapor;pneumonia;femal;infect;coronaviru;covid;adult"
48;633539;"type;captur;differenti;ustilago;plant;gene;differenti;zea;cell;wall;effector;format;express;cell;prolifer;reprogram;chloroplast;endoredupl;regul;laser;microdissect;fungal;protein;maiz;shape;tumor;divis;metabol;specif;maydi;may;leav;tumour;dna"
49;54792;"cancer;predict;rc;outcom;carcinogen;realworld;includ;marker;metastat;neoplasm;oncolog;prostat;tumor;radium"
53;879987;"color;color;phylogeni;differ;flower;spectral;linear;princip;pigment;flower;pollen;speci;model;specif;pollen;reflect;theft;select;commun;conflict;subalpin;compon;analysi"
55;470985;"comput;distribut;parallel;comput;csdc;cluster;scienc"
59;819173;"cancer;ponatinib;inhibitor;rc;repurpos;carcinogen;includ;multikinas;multikinas;neoplasm;oncolog;tumor;ponatinib;treatment"
62;792654;"gener;human;biolog;research;commun;particip;qh;personnel;stakehold"
69;871248;"human;career;medic;mobil;choic;medicin;sex;male;school;scienc;questionnair;physician;factor;women;femal;survey"
72;421807;"cancer;inhibitor;advers;cdk;cdk;dermatolog;skin;ribociclib;event;rl;vitiligolik;breast;vitiligo"
78;794595;"quantph;gravit;relat;thermodynam;wave;machin;grqc;fluctuat;field;quantum"
79;392004;"care;human;health;state;primari;medicin;kingdom;social;welfar;unit;support"
81;790658;"urban;coloni;british;australia;scienc;archaeolog;social;sc;archaeolog"
83;20450;"human;profession;nurs;job;staff;medicin;commun;male;scienc;satisfact;burnout;hospit;femal"
90;477874;"particl;bgc;bbp;opric;backscatt;argo"
92;143924;"human;ethnic;postacut;syndrom;minor;group;medicin;unit;kingdom;research;qualit;scienc;covid"
93;832758;"nitric;type;acid;algin;iv;surviv;oligopeptid;extracellular;arginylglycylaspart;collagen;death;human;islet;laminin;cytokin;islet;cytokin;cell;matrix;consumpt;oxygen;extracellular;apoptosi;microspher;energi;metabol;prolylaspartylserylglycylarginin;langerhan;immobil;necrosi;alarmin;tissu;apoptosi;necrosi;cell;capsul;oxid;matrix"
95;920010;"logic;pool;consensu;social;philosophi;epistemolog;sc;aggreg;imprecis;probabl"
97;816954;"big;bottomup;commun;mine;highthroughput;workflow;proteom;largescal;plot;resourc;proteom;shotgun;alphaamylas;seed;starch;lma;uridin;diphosph;aestivum;statist;triticum;alphaamylas;data;latematur;circo;lcmsm"
102;832545;"use;rainforest;nitrogen;biodivers;ecosystem;plant;isotop;climat;nitrogen;trait;carbon;divers;anthropogen;tropic;function;tropic;land;borneo;rao;forest;carbon;varianc;malaysia;partit;leav;disturb;tree;soil"
103;514916;"hospit;human;prognosi;medicin;risk;factor;scienc;stroke;covid"
